140737488355584;563499709235232;72620546138832896;8589934592;19327356928;0;9007508492387328;17867063951360;2305843009217888256;5067649092419584;9367487499842355200;8796093027904;4569845207040;306244774677970944;9241386435364257792;9223380832947799040;negative
0;9007233681588224;2305843009214226432;64;576460752303423488;70935679860736;75041676992512;1188950301625843744;4096;2323857407723175952;8590983170;34359738368;17592203087872;134220800;146367125630484480;4785074872516672;negative
9147936743096320;562984313159680;8192;8589934592;2155873352;2199025352720;4407710188544;17867063951360;393216;549758435328;9367487225065111584;9007199254741760;8796093022464;16777216;162129586585337856;9237023574030549056;negative
9147936743096320;562984313159680;1152921504606855168;8589934592;277033779208;2199025352720;4406636446720;17867063951364;140737488748544;549758435376;9367487224930893826;9007199254741760;8796093022464;141750697984;18014398509481984;9232519973597872128;negative
72198331526283264;562992903094272;1152921504606846976;8589934656;2155872264;4611688217452740624;1125908496778240;17867063951360;131072;549758435328;9367487263585599490;211106232533760;256;20972544;162129586719555584;9223512774611599360;negative
140737488355328;562984313159680;32768;1125908563888128;2155876360;2199159570448;8589935616;17867063951362;35184372219904;549762629632;9367487224930893824;131840;256;9183121133010944;162129586593726464;9223512774612090880;negative
140737488355336;562949953685504;2147516416;8589943810;2157969408;128;9007757601014784;144133604895653888;17179873280;1688849860263936;9367487224964448256;4864;34359738624;18014398526259232;18014398509481984;9223380832947799040;negative
0;1161155145893888;1188950301625810944;288230376151719936;576460752339075072;9223952613353979905;549762105344;36099165763141696;70368744210432;2305843030690628608;211106233581570;8;16781320;9223372036854777856;144117387099111425;144115188344291328;negative
175921860444160;562992903094272;1153484523279746048;4503608217305088;578712554272981000;4629702615962222608;144115196665791488;36046664124858368;2251868533293056;144115737834291216;13979173251949264898;768;266496;20987904;162129586585337856;9223513049489539072;negative
432417033162982402;9799841623973036034;1441151949746504704;5044175618678980672;2882303761785585672;33777083104624659;1153273348336123912;3494803756874235936;9009471292441088;2449958201584585810;2900320496526032962;3819193776102965376;108649375472095232;1154047408808676868;1297074625867546626;1153343992220360720;negative
288371113640264704;14082579355412480;1153484454560795648;4904560740319105093;2891310962927894536;142960404463632;288231226832102400;5800654191471935536;11261266815483904;2595199835030716496;9367540012227493890;2450100070293439240;69323723008;2306968909271550981;162131924173717504;10376786397817283072;negative
1099511627776;17179901952;288881287035363328;144115188077954112;576460752437641216;35201551958016;594761161283469312;38315781209980992;134217792;18577382839418896;299489383844675584;1153662644163444738;549756080128;576460786663161888;4755801206536798208;268476416;negative
72061992084440064;4503599627370496;144185561115000832;1188954699672322112;2882303762053988352;154652377088;34905001984;36028797018964048;432349962274078736;4512395720392720;70373040193552;33554448;4398046777344;2305843009247248488;144115189199929344;70369029652480;negative
9307110842464993577;9223935034069633284;1152921779495247872;8804821377088;2936352319592335368;5769131257747210417;866113355352409088;720664181310752768;1442366308532273152;617011446620364872;11700571878121021442;9113302328435456;1275709473947920;5765170473076278316;1315246323359809545;9232803648403178528;negative
0;2048;1152921504606846976;36028797018963968;576460769483292928;9223373136366669825;549755813888;70368744194048;4194304;4503599663026176;211381178597378;2305843009213693952;6734508720128;17592186044416;144115196665799680;268566528;positive
144749062971851777;154283510331344896;1152921573326848000;270400;577591050258874384;9223372054034644993;288231200928047104;1189020672534282272;0;2305843146654744592;4732308851523586;584115552272;4503599627636736;17596615232513;145243974234275840;281475245146112;negative
72198331526283264;708132732928000;1152939098940375040;4503745656258624;576460754451038210;4613957884328313344;586593860124148736;36046664116469760;2251868533178368;73183493947417600;9655722037818458114;176609059420928;4096;18014398664688640;1315068683512448008;9223521570704687112;negative
288795527286555649;1161123034302464;1152921573326849024;5773755459778260032;720580338427936792;9232520338670092289;288232300305490944;1189020672518553632;1152924805289213952;2305843146654744656;9225835492859183106;2378041929691561984;4525589927301120;17592320265316;541558404980689024;3459055060036616192;negative
1548112380297344;562984447379460;1152922672846349312;146366996483678208;2936346959201566889;2377955596027560084;9329365833909760;1193471768317788160;1125899907497984;4505253192474640;9367557597971087360;9295500008763958016;2308094809027645716;36028798646353920;1315631684871783432;9232529045374107688;negative
144119586122366976;1161097164883968;1729382256910271488;70368744177664;577586652210266112;4611686018427387905;2305843559103725568;36099165779918848;0;16;211108448174082;550024249344;1152921504607113216;17592194433024;144117387099111424;275146342400;negative
288230376160232448;9007233815805952;2305843077933179904;140737488879680;585467951558164488;2463546130563072;4398054908928;1188950301625843744;2199023255552;2612087783874887696;549891080194;72057628934537216;141016661495816;134220800;144115188109410304;1157715650450292800;negative
0;12885166082;1152921504606852160;8192;583216151746576384;13835075991065591809;549755813888;36101364786397184;16777216;1125899908939776;211106233583618;549760008192;562967133294592;134217728;145276272354787329;275146342656;negative
1125900175278080;2882445598517106688;4785641573458944;8589943296;281754185238528;144416454262915073;585508083732611074;72130506883334160;9241404027552452608;17592219615232;144326363032059905;9295441175764795392;2199157473280;17592722915400;4773816773268996225;1152931400484126976;negative
0;0;1152921504606848000;0;585467951559213056;17179869184;2251799822073856;1188950302163206176;0;2594073385365405712;1099512676354;0;576460752303689728;2048;144115188075986944;275146342912;negative
140737488355328;562949953421312;2147491840;4503608217305088;2147483648;140737488355328;9011631660991488;17867064475648;262144;1099511628288;9367487499842355200;1125904201815552;8830452764672;22517998153629696;18014398509482240;9223451201691975680;positive
17188389888;9007233681590272;10957257962112418816;140737488355392;585467951558164488;9223407513284640769;824642183168;1189020670370021408;2203318222848;2594073385367519248;9223583160335335426;72057628938731520;266240;18031990829747200;180144534884188160;1153203254729900032;negative
141012368359440;577164714623109121;68853702656;274877906944;2097152;2251800350556161;585472901507974144;70368744177664;268435488;565148976676864;144326294308683840;8704;17246978048;16777216;162693086294573056;8796361457664;negative
1266637395197952;149182012536651776;1125902054334528;4512405384069120;587158040518590464;1125899906842624;153198253901349888;38298464970342432;69256347650;281474980905984;9367487224965496832;268440064;52776558137344;18014467246276608;1317302891005870080;9295508795998404640;negative
74731606319825152;9250956623227142148;1152921644474302464;13510815143436352;2310629185485668384;1152941579309678736;298648257969030144;1729470492762439682;21673641926328456;581545117410664448;9385642399616991298;297379996656497408;17643725914386;5782621921564704768;1316229905096114184;9232546362758366976;negative
0;0;68719485952;0;576460752303423496;2322718313676800;4398046511104;36028797018963968;0;2305843009213693968;1048576;0;274878173184;2048;144115188075855872;4503874773712960;negative
3694359205642240;11550044310309175428;1157988057543115264;1157425251873719360;2892472047200784384;4613955427606986752;4622382101911044096;37154701222871074;13510867618385920;648519471624904976;9368613124872339658;378865868412580610;281474976976897;1171217378244034560;5926755285954789376;9223380833820213249;negative
562949953421440;9223372041149743104;1152921504607110144;1152921504623624258;576460889742376960;141029546131472;38289392934324224;36099165763174400;1099511627776;2306150872469602322;144255926639005826;549769445376;2305845208237215744;1152921509438687488;144115189317369984;275146358784;positive
293297477636506625;9233540359110264832;1153484523280270336;5764818629368227904;2891878446212890632;9223513073917101057;2738190497595006976;10412392714207264800;3298534883328;2594073526027698256;9223583169999011906;2486128316487045120;9227880034596032512;1154347575617260581;9404644808108277760;1153766204683845632;negative
2111062325395712;562984313161732;68727873536;4503612583583744;603482352223649800;20641631699344;72345124960699392;36046664116994066;9226749805429653504;301882462280622096;9367663168267223040;36063981391323912;2199023522056;18015498037903360;1315103867767095816;9232519973933482016;negative
1125899907399680;774365490710528;10412322478067163136;1153000669444055108;576465425230073857;53070765639297;3400504141454246912;36099578616872960;1169304846336;4611703748052402193;171369886635130882;175926193163778;34360137984;36028831396003874;451488611456524289;76569990026756192;negative
158467113355264;18577382822643840;108086391191117824;4503608217305092;576460754461392896;2305843009213693952;738876770257732608;2341889673330425874;2251869070295040;2097168;9367487224931942400;9223512774343656192;8796160397572;34376532000;450360718668071168;9227876736329384000;negative
289796080709664768;562984313225220;9148486641526784;4503608221512768;594580706085175304;4611705835425366161;286981133173792;1188968168723316770;3518505929015296;2305843559509008400;9367487229226909696;8796093424392;87969520423168;1125899923638400;1317320492889145352;9237023575708336224;negative
432345572826547200;17639497793536;1152921573326324736;1297247798915760192;576460752303423496;4620693578459381760;3458764513828963336;1188950301625810976;3300682369024;2305843013508661264;549891080195;72058148629774336;266240;34816;216174981170921472;1152930575846211584;negative
576460752370532480;9295711140229152768;70369817927936;576746625326645312;2882303830773465088;70385924046848;576465184718069760;36028797021077504;288235324004368384;4194320;105557412282384;426610679349264;266240;2305843043573432360;144115189183152128;288230376420147264;negative
9429412323786752;703721935732740;1152921506762727432;4503608221507584;594475152968925192;1152941295822454928;729940558239237120;36152217199312896;1689470483955712;18014948276314368;9367628104322514944;8590205696;9511611226346493184;9259405231937048576;1315077479471253004;9237036767633309760;negative
0;9223653524716390400;1152921504606848000;1152921504623624192;576460756598393344;4611686310485164033;549764202496;36099170074886144;1101692665856;2305843009247248400;211108450271234;549760008192;266240;1152939096792893696;145241087982698560;275683213312;negative
703687578451969;7599858730960904;10871676928;153122397061457408;579064397987975168;288390905121996928;873844022127363072;1190164442172620881;12384900124541504;137441075712;9385677545335425091;10664665756761469704;34434453504;13510833258627104;1320698184002961409;9224647470619820032;negative
9260667479864251456;563005855123456;1152921505949103104;8589944008;576465427377422340;9096002535556097;888339974397625344;36099165786210368;4611967495019184384;9279667169637957648;9728269977501696002;3458923461974426112;572850121740288;9367491657387212904;162130136777375745;13839632298802184288;negative
51200;9223373149251307520;1152922054396219392;1152991873351163904;2885123184210739200;13835216661981972481;2594073935121219584;9331546388860764160;1099515838466;137441051152;211178174283778;549793562624;9223934986808463424;1152921504606847104;9368613674593288193;288793326373568512;negative
75857506223522048;9223935094182395908;1297036693110521856;288512409478373440;18085319205355535;1155193370518225040;1408757879964672;576478619368947712;1143492093543424;580966018380735520;9367487263585599490;46056901544534784;9223374519345873168;1225005486944813312;1315385343263899656;9232519978438623264;negative
10273836649938976;598168685510656;281477140983808;4611986194765447168;2310628085973780488;19791209340928;9011606025405448;18004771340304;4503599694742056;9012301677995009;9367487224964453376;4719772409753248512;43989055045888;553648128;5782639513729761280;9799982340188930048;negative
72198331526283264;598241699694592;1152921504606852096;2594073395062636608;580964354623537152;2199023255553;1126458252592128;88235824907280;0;2622480;9367698612551942146;1126449931092736;35218736021760;17592207015936;162129586719555584;9223513066669375488;negative
9429411720855584;598168685248516;25174016;4503609291055105;2215788544;160528697655312;576747733497414656;4802941701586946;2252418759131656;2106880;9367487224930894080;9007199523463936;43980465111296;4611686018981052456;3620911726951661576;9237023590775324672;negative
72198331528380416;562949961811968;1188950301625819136;36028805608899652;576460755524648960;1099511627905;2451440888719606784;36117037122060416;9007199254740992;26388279066624;9367700530187730946;2594073522804359681;2251800887431168;141287399358464;162129595177369600;9227875911628488772;positive
2891451698276990976;2306441177899075584;1152921504608956544;2305843019145937408;5192650372514054400;9367489424020996097;4508556019631104;88235812454400;844424997503488;4503599629468672;9367700805065637890;2305843078201606912;2343046084718231808;9007199271534592;162130686231191552;13844206009473564672;negative
2306968909120536576;9223934991103429888;1819735726581907520;17179879424;581246101796945920;17875653885952;9016545105707016;2341876221547118592;9224497941085999104;10133159291133954;144123984204267522;108227678368170496;266496;1152922054379438336;14285419186384535553;144686934390767616;negative
132096;9007233815805952;533504;140738562097216;576460752303423488;211746316877824;4672932815872;1188950301625843744;2199023255552;2305843009213693968;8725217282;34896609280;158333986410504;134220800;146367125362049024;1157706854357336128;negative
141836999983104;562992903096320;1152921504606846976;40532405236269056;576460754492850184;13835060254307516433;2252358159434752;88235841683456;2251868533293056;549758439424;9367698331231584258;768;549755814144;18141958652416;162129587659079680;9223512774611632128;negative
9147936745193472;563259192117248;36028797021069312;8589934596;576460754459295752;2199025352721;1013596347527332864;88235808129024;393216;549758435328;9367698331164475392;9007199254741760;1134695999867136;16777248;162129724024291328;14425170344228683840;negative
175921860444162;562988608126976;1152921504606846976;1157495481568329728;614741351291945096;9799835263061459984;2305844117315257344;36046664124858368;2252968044921856;549758435344;13979173243359330306;549760008960;550292951296;281474993504256;162129586585337856;9223547958983720960;negative
9429411720855552;5066590387732996;5764607523042631684;9007414141526052;1153202981731500032;160528706043920;288517632691274752;576557784204574801;576460821023293512;17733926298112;9385923977639362562;289357925326791424;36038709804793888;4311875584;1176618179225452552;9223600735298551808;negative
9429411720888384;564083824787460;77602816;8594137088;2156003336;38441125532410000;864978109579953152;17867063951360;1125899907235840;4508547432325632;9367487229225861120;9007203549979392;144123984168878336;4503599644147752;5782780526096023560;9232519974671613952;negative
81487005758820352;562997198061572;1152921504952885248;8594137152;576460754451038216;4649986406469337232;289643257183339520;17871358918656;1125899907235840;576465150352564736;9367496059679670274;9218855310484224;149533581377536;562949974393864;5926754976817741832;9232519975477477376;negative
9429411720855584;562984313159684;10493952;4503608221507584;19327500288;2412337118052496;576747733430305792;299342074216450;3378318464647168;2105856;9367487229225861376;9007203549995776;8796093022464;5629499551006760;1315068958256136200;9237023573560852480;negative
81487005758783488;562984313159700;1152921504885776384;105561710403648;19327483904;2413428022968464;866104009486763008;299342040662016;1125900175671297;576460752305529344;9367487263585599490;9147941038351104;8796093022208;5629499555184680;1170953770180280840;9232519974136315904;negative
422212465066272;562984313159684;8388608;4503608221507584;18014400665501704;20074696016016;282583080535040;17867098030082;3378318196473856;4504149385814016;9367487229225861376;36028797019251456;2199023255808;16793600;1315068683378229256;9237023573560852480;negative
288230376151843840;13510833308958720;2306405959167682560;4611826755949822016;576460752303423488;288442053614895104;9223447078800203776;1188950305929201696;576462959916748800;2612087783874887696;8590983170;144255960460820480;17592186310656;134221057;146369324653740036;1153273348596170752;negative
72479806502994176;562984313159700;1152921504883671040;105561710403648;18014400665485320;21165600931984;289638859136992256;17867064475648;1125899907497985;580964901689237504;9367487263585599490;45176733762347776;2199023255808;20971520;1170953495302373896;9223512774881574912;negative
9223512778638098696;10731276436768768;1152921504606848064;9007207844683840;589971553343504392;4611688234632642576;558354138112;1333083358915231776;324259173170806784;2594078333170352144;9439544818974073858;768;266496;4378856452;162169169037492224;11529637533679878144;negative
9223512774343131144;154846455922690048;525312;9570157798105152;585467953716133896;19808391266321;288231209383764992;1333155924535189536;288230376151842816;2594073935123841040;9367698606046584832;144115222972465920;266496;68803365892;162164770990981129;11529637533679878400;negative
72198331794722816;9512165401614614528;1152921504615235584;1153062250685136960;7493989782101426176;2493245293312;1125908572275712;36046664890318848;1099511627776;576460752306044944;9655726435831390210;141287315489536;576460752303689984;1152921504627818496;234187180791173120;9223512778940123136;negative
1225402410621468672;562984313161732;1152921504615235584;4503608221507648;576531123239256072;72078493904535697;3660832554648576;88235841683458;3377768440135680;4504149385814016;9367698369886289922;288371113640338176;549755814144;144133330038702592;1315069233201152008;9232519974470352896;negative
216595003172064258;9513291303736051732;1729382325906576384;4634450865536116800;595606979932717582;9223392944757686417;487806589672653824;108174626865037824;10136501367783427;869195415279902800;9367980188728819722;9148503679066882;18584083106107648;1153502115622043776;10538443469112741385;9439756218065289224;negative
81205530781024256;562984313161728;1152921504608952320;8589942848;576460754453004288;19791209299973;5636654949729280;72145831997734912;17180168192;35651616;9368015093592489986;9148074186244864;1137169901027328;20971520;162133993221783553;13844205992293695488;negative
440983416168121864;9306239527858510848;1622443824846480384;4616411728145298016;1736143475238275240;7070706482898042899;4458709324985906188;1268135789699041456;6488582685217439808;2307092810373563988;14006406576774317026;11624499468556698400;878565041297035522;1449195942883949860;5143818516532593161;13699855787910988640;positive
1266638469596224;562986527754240;36028865738449920;4503608217305156;576460754459328524;142953693578385;576465725900719104;36257770349002880;2533379214016512;9223372586613211152;9367698331164999680;37383395345152;266497;18014398526275616;162132060520054784;9228016649117434080;negative
145663575459889152;703721801515012;283676147458048;292735083880644608;576742229436154153;19791209300480;585754935910470656;123420180217856;35253628436480;9007766192545792;9367491623012007940;9331493612552235776;288230382661304576;468374911019139105;5926754702090977344;9228095539613073730;negative
288239172245390337;1161123269183744;1441151950564393984;4620835054682907328;578712895716725768;36328224958972033;9345857258626;1189020670388896304;2269890232321;2341871807306924624;211108515282986;2305984297066037248;5770533375579392;144115188075875328;220676416151224321;1729664007034372128;negative
576460752303424001;1161084278934528;64;8192;576460752875947008;8192;563499709235200;324259173170675728;1154047688048673280;2341871810528674832;18014398510530704;33554448;9372026008930357248;2305843009217890304;144115188075855872;432345564496003072;negative
10273836650071168;9570183769227264;68719485952;8589934656;585467953848254536;2216205221904;4407718585344;1188968168689795104;393216;2594073935123841040;9367487809181712384;9007233614480128;149537876611332;16780288;162131785642147840;9232810520350818336;negative
17180001280;9007233681590272;9799832857877677056;8256;585467951560540168;17609365914113;549764276224;5872764282835337248;9223372036856905728;2594073385398960144;211174961446920;34359738368;2216203390976;9223372036855827456;144115188109410305;144396938198909056;negative
144115196665922560;153122434642345984;1152921573326324736;1153132610839380032;586030901511585800;4611687409996791808;2305843009222090752;1188967893811888160;3298534883328;2603080584620146704;4785074605129730;584119746560;9223372036855042048;3200;144117387132731392;316934495141888;negative
2305843009213693952;9223939389149675520;1170936452872142848;1153484454560268360;576460752372637696;141030083141888;274890489856;108086391066337296;564049532158472;1040;1108475922;18016065095204864;35184372355074;3467771713075281920;144220743381549056;288371148268245248;negative
1125899906842636;562949953421312;351914588941312;576462951326679040;576742227280138248;71210557767680;585472350686806016;36028831647137920;4538852718936064;9007216501719056;144115188110741504;4719772409551389184;562950029185152;9147936760922144;4773815605012729856;22527069913088064;negative
1125899906842632;562949953421312;351923178876416;2199023255552;937030197469777928;292057777152;585472350686806016;36028831647137920;4538853792677888;9007216501719056;144115188244942848;4719807593923478016;562950029709440;9147936760922144;4773815605012725760;9071776235552;negative
140739635838980;4616787786740137985;8421376;4503608284413952;9799832791305682944;283701934030976;288230951685719040;88236378554450;9225623905387937792;9227875773923196936;9367629061965480064;4611686018427388672;4398113619968;36169534524112896;162270324090470400;9232519975007225856;negative
2310909560941969408;4294969344;1152956697585664000;45035996273715208;585472349606780936;9799832806338068481;288232025429655552;36099165767335936;67109376;137474610192;211106300690434;549755846656;37383932481536;9024791440785408;144115737831706632;288230376420147456;negative
2305843009213693952;2148009984;16777216;18014398509481992;576460752336986112;562949953421313;549755813888;72127962782105600;67109376;1024;211106233581568;8192;35184372088832;9007199254740992;146366987889541120;288230376420147472;negative
148618787703226368;8800387989504;1152921573326324736;576460752303423488;576460889742376968;17180131344;8519680;36099165922557952;262144;2306124484190413842;140737489403906;9350160580608;598134325776384;2048;144117388307071104;275148521472;negative
148618925142311936;432345602949382144;1188950370345288704;576495936675512384;585468088997117960;292058038288;17188258816;1189020670521016480;0;2594354860342125586;4644887006806018;554054975488;35192962289664;2048;144117388340625537;290546216091648;positive
2305843010295989252;9224497975483432960;1152921581920453634;1153132610839384128;576460752336977928;576601783997039616;2305843009222082560;9259963783827161088;9010497789626368;2098192;140738563146242;76561743425306624;35184909225984;1738670939731656768;9367487224964190208;2305843284360036352;negative
18432;563091687345154;1152922054396220416;4611690966229887488;576465425229940736;9223389633335822337;288232025419153536;112660359449450496;1125899906891778;72339206489243728;211174957252610;549755813888;573945204248576;2147483904;144116906062774273;144115188344553480;negative
144185565418488832;47311749120;1152921573863195648;71468255805760;576460838203817992;4629700708994646018;2305983746710437888;36028797018980352;4194304;2454461796916920336;274878955522;72058144871677952;2305847544699424776;2048;144117387132740610;275146342400;negative
288230376428700672;9007233815805952;1153484523280270336;5764818633562521664;585467951558197256;9148305036541952;2305843284100031488;1188950305921859616;3300682366976;2594073386439409744;549891080194;2522156568011603968;140741850697736;1099645848580;504405357322324096;1153212050822922240;negative
8797166914564;9223372084166524928;1152921504611042306;1152991873351028800;2882866711470538752;5188292198323454976;2305843010296872960;9260034156868403200;9008298766368768;34359738384;140738563145730;549793562624;9223372037391912960;1153202979583557696;9367487224964186112;2305843284896907264;negative
9308250486228943120;598443567368196;6350075474904883216;9372061237380128833;37159234569634310;1161949594590924945;1010219747318465536;4591835475345408;1143562423369729;580965606063481856;9944440597099315202;178121287721728;307555396816472336;1585830087528824992;1315069370841448968;9304649053341024288;negative
9377761061597347840;562984380270592;343597392896;13510807472046144;577023704404598828;36048605408134145;954768352818070528;9259629807172321344;2594073936195223808;9376512153812729872;9385712746858045440;4620834023889961728;5764616319395958784;34444148768;162129586623088640;9232520250902183968;negative
290622913453752320;738974893082624;35186529046528;1157429511944413696;580964921024614664;4523399443382272;585468509903913985;17867064999936;11529778099106357248;9227876186508518656;9367487499851825280;35184640537352;39719991771392;18014399600026624;1315139086482145288;9228025191808958464;negative
72204928596049920;2306405993526855682;1477180815216484352;35193096241220;578712554272980992;20890720928257;145668256841073664;1153009744709943424;1125917086712384;2105344;9367700530187730947;2594073385365537536;2251799813685508;2199044292608;1315068691970265088;9228016374238937152;positive
3458764513820540928;18014432936337408;1170935903116328960;562949953429576;576461027181339648;292066164736;8388672;36028797019029504;2305878262372893184;2305843009213727760;17180917762;4538784003653632;4611721202799742976;9024791457564688;144115188109410306;288371113908506880;positive
2305843009213693952;18014398509490176;1152921504606846976;8256;576461027181331456;292057776128;8388672;36028797018963968;2305878262305783808;6918654927547958288;1048578;36063981395247104;4611721202799742976;9024791457564672;144115188109410306;288230376420151552;positive
47437879424581632;577164474104940544;72057594308501504;4503608234082304;577586791807320072;19791209316369;729731034685375488;88235812356096;9223376505248550944;549791473666;9367698331164475392;18014398509490944;289365089331446020;563018824437764;1315069233134043136;9295649533486759938;negative
45186079610896384;577164474104940544;72057594308501504;4503608267636736;577586791807320064;19791209316369;734093896824390656;88235812356096;9223376505248550944;35790848;9367698331164475392;18014398509490944;289365089331446020;563018690220036;1315073631180554240;13907335551914147842;negative
47428533575745536;577164474104940672;72057594040066048;4503610364788736;576460754461523968;19791209299969;585615846609552384;36117032831320066;9223376503638331424;35659776;9367698331164491776;18014398509490944;577595465483161860;18014398526803972;1315069233134043136;9223521570771763202;negative
1125899906842640;8589934592;1152921573326332928;64;576460752303423488;6917600238265959424;576465150358323200;36591746972385280;1082130432;2305843009213693968;1048578;2251799817879552;17592186311168;527396;146366987925192704;4503874773712992;negative
140737488355330;598443563155456;12288;4503609291046912;580964354086666248;2199023255552;163611736849515520;36046664082915328;2594073454084882432;549757912064;9367487224940331008;68987912960;35184372093184;151011328;162129586585468928;9228016391418871872;negative
422762220879872;745503377620996;16791616;144115197739532288;4503601783373824;18032026129006592;2017652224204751872;88235808391168;1688850061984328;563087394481152;9369880174549827584;70369012622080;43980465111296;4611686018981036032;1170953495310761984;9223372328917795840;negative
18436610982936834;563259258249348;1152921573468939264;6755410191065152;576460754459426856;5836720393328525456;18371748403774976;1765428938206740610;2309220781948796944;4504170861699088;9367487229226909696;72057662959002369;1099511894292;144115188092780544;1315631633365729288;9237094217182937152;negative
361554607744386048;9232942224784752640;1152921505143727104;5769322237484663872;585749428682358788;2392840365671424;2324987714341964800;10412340205611679776;3368336490496;16447150789108973584;9655717623632234498;4611827377113138944;549827383296;1153202979738750296;9385501623607885824;14988261318602031136;negative
562952100904960;554319218688;1157425104234250240;1153343717071923296;576465287791005696;9223372328912551937;288232025427542016;1335396454352551968;36283883716608;2305843146654761232;9223583168925270018;549760139264;266240;158604552312864;180144569243927552;1126449931091968;negative
4829406912929857536;9224075763102646278;1152921573603148800;4512404315578432;2882303901103685640;24215042392208;290201811246121992;3494881546683289634;4615134155620417536;2882743703609286672;10520549643122901378;9148487572939520;141879958310914;1152921504627841024;1315068684485525512;9232537843732660226;negative
9147936743620608;9223935021167937536;6299648;8598331392;5188151170935291912;2199025352721;292738932171342848;89335319756800;393216;687230943232;9367715923351044096;9007201402225408;1136895039897860;17196646400;162132335364407296;13844205993367437312;negative
13933011348226304;562984313161732;10493952;8594137088;18014675543396360;2271865902989456;581251882811556864;17867064475664;1125899907760128;292734525537526272;9943983303340326912;9268412431175787264;1136895023120640;4611686018444296232;1170953770197057544;13844205992025260064;negative
1225401311109841160;36596183673604100;1152921504883671040;211114826670144;18067177224142856;21166138196113;73466626779022336;88235808653312;1125899907497984;580964901689237504;9367698369818132482;45177283518162688;2199023255808;20971520;1315068683378229256;9223512774880526336;negative
141836999983104;562984313161729;1152921573326324736;40532407383752704;576460754492850184;9223374527937904657;2252358167823360;36117032860647424;1155173373140140032;549758435344;9369950131179487234;4195072;549756080384;18141958652416;198158384678043648;9223513049489539072;negative
72480906014621696;567395244574724;1152921504615235584;40532405240471616;576460823212457992;13837329654913958033;3660832554648576;36117032860647426;3377768440135680;4504149385814016;9367698369886289922;211655988617984;549755818241;18142097065472;1315068686733672456;9232519973933514760;negative
458496348782848;564083824789508;1152921504615235584;40532405240471552;596726952818245640;9223392111550791825;2534932647937024;36117032869560322;3377768440659968;4504149385814016;13979384353953939458;36028797023429376;4611688767206461696;18141958652480;1351097481470935048;9232519973933481984;negative
141854179852289;1724068659211266;1152921523935248448;40532405236277312;580964629000224776;9223391845313150993;146930771075007488;36117035012358144;3377772737249280;549791989776;9367700805132746754;768;4647085895061760;53328478224896;162134088818360321;9367627962687488000;negative
144115188075922432;9800116476043067650;1441151881026994176;2201170739456;2882303761518166144;4620693217682128896;8;2341871810663940096;4294967824;140737555532288;5700022900359170;306245599294914560;109212290963738625;1152921508901814785;144115188078084098;703688247083008;negative
10273836649939072;562984313159680;8589943808;4503608217305088;576460754461392960;2199023271936;4407710188544;36046664082915328;68719738880;2097152;9367487259425898496;288230376151712512;8796093026560;144115188092649472;162134534387662848;9223513050026410016;negative
